id,name,parent_id/id
product.category_Bijoux,Bijoux,
product.category_Affaires,Affaires,
product.category_Voyage,Voyage,
product.category_Caddies,Caddies,
product.category_Manucure,Manucure,
product.category_Garniturebureau,Garniture bureau,
product.category_Shopping,Shopping,
product.category_348102,348102,product.category_348
product.category_348103,348103,product.category_348
product.category_348751,348751,product.category_348
product.category_349199,349199,product.category_349
product.category_349200,349200,product.category_349
product.category_349205,349205,product.category_349
product.category_349215,349215,product.category_349
product.category_349220,349220,product.category_349
product.category_349230,349230,product.category_349
product.category_349399,349399,product.category_349
product.category_349400,349400,product.category_349
product.category_349410,349410,product.category_349
product.category_349420,349420,product.category_349
product.category_349430,349430,product.category_349
product.category_349900,349900,product.category_349
product.category_351159,351159,product.category_358
product.category_351160,351160,product.category_358
product.category_351161,351161,product.category_358
product.category_352015,352015,product.category_352
product.category_352017,352017,product.category_352
product.category_352022,352022,product.category_352
product.category_352023,352023,product.category_352
product.category_352028,352028,product.category_352
product.category_354233,354233,product.category_354
product.category_354244,354244,product.category_354
product.category_354255,354255,product.category_354
product.category_354266,354266,product.category_354
product.category_354277,354277,product.category_354
product.category_355110,355110,product.category_355
product.category_355120,355120,product.category_355
product.category_355130,355130,product.category_355
product.category_355210,355210,product.category_355
product.category_355220,355220,product.category_355
product.category_355230,355230,product.category_355
product.category_356332,356332,product.category_362
product.category_356641,356641,product.category_356
product.category_356697,356697,product.category_356
product.category_356699,356699,product.category_356
product.category_356751,356751,product.category_356
product.category_357142,357142,product.category_357
product.category_357143,357143,product.category_357
product.category_357200,357200,product.category_357
product.category_357218,357218,product.category_357
product.category_357343,357343,product.category_357
product.category_357399,357399,product.category_357
product.category_357613,357613,product.category_357
product.category_357699,357699,product.category_357
product.category_357801,357801,product.category_405
product.category_357805,357805,product.category_357
product.category_357810,357810,product.category_357
product.category_358928,358928,product.category_358
product.category_360332,360332,product.category_360
product.category_360755,360755,product.category_360
product.category_360757,360757,product.category_360
product.category_364519,364519,product.category_364
product.category_364734,364734,product.category_364
product.category_367133,367133,product.category_367
product.category_367200,367200,product.category_367
product.category_367201,367201,product.category_367
product.category_367227,367227,product.category_367
product.category_367228,367228,product.category_367
product.category_367288,367288,product.category_367
product.category_367289,367289,product.category_367
product.category_367301,367301,product.category_367
product.category_367458,367458,product.category_367
product.category_367504,367504,product.category_367
product.category_367511,367511,product.category_367
product.category_367533,367533,product.category_367
product.category_367641,367641,product.category_367
product.category_367692,367692,product.category_367
product.category_367730,367730,product.category_367
product.category_367731,367731,product.category_367
product.category_367732,367732,product.category_367
product.category_367733,367733,product.category_367
product.category_367734,367734,product.category_367
product.category_367753,367753,product.category_367
product.category_367754,367754,product.category_367
product.category_367811,367811,product.category_367
product.category_367822,367822,product.category_367
product.category_367828,367828,product.category_367
product.category_367833,367833,product.category_367
product.category_367844,367844,product.category_367
product.category_367933,367933,product.category_367
product.category_367944,367944,product.category_367
product.category_367959,367959,product.category_367
product.category_367965,367965,product.category_367
product.category_367987,367987,product.category_367
product.category_367990,367990,product.category_367
product.category_369173,369173,product.category_369
product.category_369174,369174,product.category_369
product.category_369175,369175,product.category_369
product.category_369178,369178,product.category_369
product.category_378083,378083,product.category_378
product.category_378084,378084,product.category_378
product.category_378127,378127,product.category_378
product.category_378274,378274,product.category_378
product.category_378285,378285,product.category_378
product.category_378286,378286,product.category_378
product.category_378579,378579,product.category_378
product.category_378614,378614,product.category_378
product.category_378692,378692,product.category_378
product.category_378693,378693,product.category_378
product.category_378733,378733,product.category_378
product.category_378766,378766,product.category_378
product.category_378804,378804,product.category_378
product.category_378806,378806,product.category_378
product.category_378812,378812,product.category_378
product.category_378818,378818,product.category_378
product.category_378824,378824,product.category_378
product.category_378906,378906,product.category_378
product.category_378912,378912,product.category_378
product.category_390227,390227,product.category_390
product.category_390228,390228,product.category_390
product.category_390309,390309,product.category_390
product.category_390320,390320,product.category_390
product.category_390483,390483,product.category_390
product.category_390484,390484,product.category_390
product.category_390485,390485,product.category_390
product.category_390874,390874,product.category_390
product.category_391907,391907,product.category_391
product.category_395905,395905,product.category_395
product.category_405003,405003,product.category_405
product.category_425154,425154,product.category_425
product.category_425155,425155,product.category_425
product.category_425278,425278,product.category_425
product.category_425641,425641,product.category_425
product.category_431729,431729,product.category_367
product.category_431730,431730,product.category_367
product.category_451122,451122,product.category_451
product.category_460239,460239,product.category_460
product.category_460241,460241,product.category_460
product.category_460243,460243,product.category_460
product.category_460341,460341,product.category_460
product.category_460344,460344,product.category_460
product.category_460633,460633,product.category_460
product.category_460637,460637,product.category_460
product.category_460846,460846,product.category_460
product.category_461239,461239,product.category_461
product.category_461241,461241,product.category_461
product.category_461341,461341,product.category_461
product.category_461405,461405,product.category_461
product.category_461409,461409,product.category_461
product.category_461430,461430,product.category_461
product.category_461431,461431,product.category_461
product.category_461432,461432,product.category_461
product.category_462053,462053,product.category_462
product.category_462101,462101,product.category_462
product.category_462102,462102,product.category_462
product.category_462165,462165,product.category_462
product.category_463340,463340,product.category_463
product.category_463341,463341,product.category_463
product.category_463633,463633,product.category_463
product.category_464339,464339,product.category_464
product.category_464340,464340,product.category_464
product.category_464341,464341,product.category_464
product.category_464700,464700,product.category_464
product.category_465372,465372,product.category_465
product.category_465515,465515,product.category_465
product.category_472121,472121,product.category_472
product.category_474028,474028,product.category_474
product.category_474029,474029,product.category_474
product.category_474030,474030,product.category_474
product.category_474031,474031,product.category_474
product.category_474033,474033,product.category_474
product.category_474034,474034,product.category_474
product.category_474035,474035,product.category_474
product.category_476038,476038,product.category_476
product.category_476039,476039,product.category_476
product.category_476040,476040,product.category_476
product.category_476041,476041,product.category_476
product.category_476042,476042,product.category_476
product.category_476112,476112,product.category_476
product.category_476433,476433,product.category_451
product.category_476440,476440,product.category_476
product.category_484012,484012,product.category_484
product.category_484019,484019,product.category_484
product.category_484121,484121,product.category_484
product.category_484122,484122,product.category_484
product.category_484726,484726,product.category_484
product.category_485405,485405,product.category_485
product.category_486418,486418,product.category_486
product.category_486419,486419,product.category_486
product.category_489009,489009,product.category_489
product.category_498033,498033,product.category_498
product.category_499220,499220,product.category_499
product.category_499317,499317,product.category_499
product.category_499318,499318,product.category_499
product.category_499333,499333,product.category_499
product.category_499793,499793,product.category_499
product.category_499837,499837,product.category_499
product.category_706001,706001,product.category_706
product.category_706002,706002,product.category_706
product.category_706004,706004,product.category_706
product.category_706005,706005,product.category_706
product.category_706009,706009,product.category_706
product.category_706010,706010,product.category_706
product.category_706017,706017,product.category_706
product.category_706020,706020,product.category_706
product.category_706021,706021,product.category_706
product.category_706022,706022,product.category_706
product.category_706030,706030,product.category_706
product.category_706040,706040,product.category_706
product.category_706045,706045,product.category_706
product.category_706050,706050,product.category_706
product.category_706060,706060,product.category_706
product.category_706061,706061,product.category_706
product.category_707010,707010,product.category_707
product.category_707803,707803,product.category_707
product.category_707804,707804,product.category_707
product.category_709200,709200,product.category_709
product.category_709220,709220,product.category_709
product.category_709250,709250,product.category_709
product.category_710004,710004,product.category_710
product.category_710005,710005,product.category_710
product.category_710006,710006,product.category_710
product.category_710007,710007,product.category_710
product.category_710008,710008,product.category_710
product.category_710009,710009,product.category_710
product.category_710029,710029,product.category_710
product.category_710032,710032,product.category_710
product.category_710033,710033,product.category_710
product.category_710034,710034,product.category_710
product.category_710035,710035,product.category_710
product.category_710036,710036,product.category_710
product.category_710037,710037,product.category_710
product.category_710038,710038,product.category_710
product.category_710042,710042,product.category_710
product.category_710049,710049,product.category_710
product.category_710051,710051,product.category_710
product.category_710058,710058,product.category_710
product.category_710059,710059,product.category_710
product.category_710067,710067,product.category_710
product.category_710074,710074,product.category_710
product.category_710075,710075,product.category_710
product.category_710080,710080,product.category_710
product.category_710208,710208,product.category_710
product.category_710813,710813,product.category_710
product.category_710850,710850,product.category_710
product.category_725015,725015,product.category_725
product.category_725059,725059,product.category_725
product.category_725080,725080,product.category_725
product.category_725104,725104,product.category_725
product.category_725105,725105,product.category_725
product.category_725108,725108,product.category_725
product.category_725110,725110,product.category_725
product.category_725114,725114,product.category_725
product.category_725120,725120,product.category_725
product.category_725260,725260,product.category_725
product.category_725286,725286,product.category_725
product.category_725446,725446,product.category_725
product.category_725447,725447,product.category_725
product.category_725448,725448,product.category_725
product.category_725449,725449,product.category_725
product.category_730002,730002,product.category_730
product.category_730004,730004,product.category_730
product.category_730006,730006,product.category_730
product.category_730007,730007,product.category_730
product.category_730008,730008,product.category_730
product.category_730009,730009,product.category_730
product.category_730011,730011,product.category_730
product.category_730012,730012,product.category_730
product.category_730013,730013,product.category_730
product.category_730014,730014,product.category_730
product.category_730015,730015,product.category_730
product.category_730017,730017,product.category_730
product.category_730022,730022,product.category_730
product.category_730024,730024,product.category_730
product.category_730029,730029,product.category_730
product.category_730032,730032,product.category_730
product.category_730033,730033,product.category_730
product.category_730034,730034,product.category_730
product.category_730035,730035,product.category_730
product.category_730036,730036,product.category_730
product.category_730037,730037,product.category_730
product.category_730038,730038,product.category_730
product.category_730042,730042,product.category_730
product.category_730044,730044,product.category_730
product.category_730049,730049,product.category_730
product.category_730051,730051,product.category_730
product.category_730056,730056,product.category_730
product.category_730057,730057,product.category_730
product.category_730062,730062,product.category_730
product.category_730064,730064,product.category_730
product.category_730067,730067,product.category_730
product.category_730072,730072,product.category_730
product.category_730073,730073,product.category_730
product.category_730074,730074,product.category_730
product.category_730075,730075,product.category_730
product.category_730080,730080,product.category_730
product.category_730093,730093,product.category_730
product.category_730095,730095,product.category_730
product.category_730107,730107,product.category_730
product.category_730111,730111,product.category_730
product.category_730188,730188,product.category_730
product.category_730188A,730188A,product.category_730
product.category_730205,730205,product.category_730
product.category_730272,730272,product.category_730
product.category_730370,730370,product.category_730
product.category_730499,730499,product.category_730
product.category_730850,730850,product.category_730
product.category_730860,730860,product.category_730
product.category_731058,731058,product.category_730
product.category_731059,731059,product.category_730
product.category_850001,850001,product.category_850
product.category_850002,850002,product.category_850
product.category_850003,850003,product.category_850
product.category_850004,850004,product.category_850
product.category_850005,850005,product.category_850
product.category_850006,850006,product.category_850
product.category_850007,850007,product.category_850
product.category_850008,850008,product.category_850
product.category_850011,850011,product.category_850
product.category_850012,850012,product.category_850
product.category_850013,850013,product.category_850
product.category_851001,851001,product.category_851
product.category_851003,851003,product.category_851
product.category_851004,851004,product.category_851
product.category_851005,851005,product.category_851
product.category_851006,851006,product.category_851
product.category_851007,851007,product.category_851
product.category_851008,851008,product.category_851
product.category_851009,851009,product.category_851
product.category_851010,851010,product.category_851
product.category_851011,851011,product.category_851
product.category_910139,910139,product.category_461
product.category_910508,910508,product.category_282
product.category_262326,262326,product.category_262
product.category_262327,262327,product.category_262
product.category_262328,262328,product.category_262
product.category_267011,267011,product.category_267
product.category_267012,267012,product.category_267
product.category_267013,267013,product.category_267
product.category_267021,267021,product.category_267
product.category_267022,267022,product.category_267
product.category_267023,267023,product.category_267
product.category_267031,267031,product.category_267
product.category_267032,267032,product.category_267
product.category_267041,267041,product.category_267
product.category_267042,267042,product.category_267
product.category_267043,267043,product.category_267
product.category_267051,267051,product.category_267
product.category_267052,267052,product.category_267
product.category_267053,267053,product.category_267
product.category_267061,267061,product.category_267
product.category_267062,267062,product.category_267
product.category_267063,267063,product.category_267
product.category_267071,267071,product.category_267
product.category_267072,267072,product.category_267
product.category_267073,267073,product.category_267
product.category_267081,267081,product.category_267
product.category_267082,267082,product.category_267
product.category_267083,267083,product.category_267
product.category_267100,267100,product.category_267
product.category_267120,267120,product.category_267
product.category_267140,267140,product.category_267
product.category_269111,269111,product.category_269
product.category_269112,269112,product.category_269
product.category_269113,269113,product.category_269
product.category_269214,269214,product.category_269
product.category_269215,269215,product.category_269
product.category_269216,269216,product.category_269
product.category_269251,269251,product.category_269
product.category_269252,269252,product.category_269
product.category_269253,269253,product.category_269
product.category_269261,269261,product.category_269
product.category_269262,269262,product.category_269
product.category_269263,269263,product.category_269
product.category_269271,269271,product.category_269
product.category_269272,269272,product.category_269
product.category_269273,269273,product.category_269
product.category_269326,269326,product.category_269
product.category_269327,269327,product.category_269
product.category_269328,269328,product.category_269
product.category_272356,272356,product.category_272
product.category_272357,272357,product.category_272
product.category_272358,272358,product.category_272
product.category_273011,273011,product.category_273
product.category_273012,273012,product.category_273
product.category_273013,273013,product.category_273
product.category_273356,273356,product.category_273
product.category_273357,273357,product.category_273
product.category_273358,273358,product.category_273
product.category_274251,274251,product.category_274
product.category_274252,274252,product.category_274
product.category_274253,274253,product.category_274
